ID;Precio (€/mes);Tipo;Teléfono;Ciudad;Dirección;Barrio;Habitaciones;Baños;Superficie (m2);Planta;Ascensor;Terraza;Parking;Calefacción;Aire;Balcón;Precio del m2 (€/m2)
162927997;1500;Piso;932755759;Barcelona Capital;Passatge de Lucà;Sarrià - Sant Gervasi;2.0;1.0;80.0;;False;True;False;True;False;False;18.75
162923592;4500;Ático;931348912;Barcelona Capital;;Sarrià - Sant Gervasi;2.0;1.0;105.0;;True;True;False;False;False;False;42.857142857142854
162923589;2750;Apartamento;931348912;Barcelona Capital;;Ciutat Vella;2.0;2.0;93.0;3.0;True;False;False;False;False;False;29.56989247311828
162923588;2400;Ático;931348912;Barcelona Capital;;Horta - Guinardó;4.0;3.0;230.0;4.0;False;True;False;False;False;False;10.434782608695652
162923580;2100;Apartamento;931348912;Barcelona Capital;;Gràcia;2.0;1.0;75.0;;True;True;False;False;False;False;28.0
162923575;2600;Apartamento;931348912;Barcelona Capital;;Eixample;1.0;1.0;80.0;6.0;True;False;False;False;False;False;32.5
162923574;2450;Apartamento;931348912;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;2.0;129.0;4.0;True;False;False;False;False;False;18.992248062015506
162923555;2300;Apartamento;931348912;Barcelona Capital;;Ciutat Vella;1.0;1.0;75.0;4.0;True;False;False;False;False;False;30.666666666666668
162923551;2950;Apartamento;931348912;Barcelona Capital;;Sarrià - Sant Gervasi;5.0;3.0;257.0;4.0;True;False;False;False;False;False;11.478599221789883
162918137;2250;Ático;931332489;Barcelona Capital;Mallorca;Eixample;4.0;3.0;134.0;;True;True;False;False;False;False;16.791044776119403
162914979;625;Piso;932992519;Barcelona Capital;Sant Pere Mitjà;Ciutat Vella;;1.0;24.0;2.0;False;False;False;False;False;False;26.041666666666668
162905017;1300;Piso;931335749;Barcelona Capital;;Ciutat Vella;3.0;1.0;65.0;;False;False;False;False;True;False;20.0
162904732;1290;Piso;935436527;Barcelona Capital;Carrer de Vèlia;Nou Barris;2.0;1.0;125.0;1.0;False;False;False;False;False;True;10.32
162904725;1080;Piso;931335749;Barcelona Capital;;Sarrià - Sant Gervasi;4.0;2.0;123.0;;False;False;False;False;True;False;8.78048780487805
162903617;1140;Piso;932750314;Barcelona Capital;Carrer de Maria Barrientos;Les Corts;3.0;2.0;93.0;3.0;True;False;False;False;False;False;12.258064516129032
162903034;3600;Piso;931348451;Barcelona Capital;;Sarrià - Sant Gervasi;4.0;4.0;250.0;6.0;True;False;False;False;False;False;14.4
162898519;2500;Piso;932755759;Barcelona Capital;Pg de Gràcia;Eixample;1.0;1.0;65.0;5.0;True;False;False;False;False;False;38.46153846153846
162898254;2160;Piso;935432531;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;2.0;153.0;;True;False;False;True;False;False;14.117647058823529
162894153;1300;Piso;935436329;Barcelona Capital;Riera Sant Miquel;Gràcia;4.0;2.0;100.0;1.0;False;True;False;False;False;False;13.0
162893672;2750;Piso;Unknown;Barcelona Capital;Carrer D'en Roca;Ciutat Vella;2.0;2.0;102.0;1.0;True;False;False;False;False;False;26.96078431372549
162887264;2995;Piso;932829126;Barcelona Capital;;Eixample;4.0;3.0;220.0;4.0;True;False;False;False;False;False;13.613636363636363
162886496;3100;Piso;677715506;Barcelona Capital;Carrer Nena Casas;Sarrià - Sant Gervasi;4.0;3.0;182.0;3.0;True;False;False;False;False;False;17.032967032967033
162886109;1975;Piso;932755759;Barcelona Capital;Travessera de Gràcia;Sarrià - Sant Gervasi;5.0;3.0;125.0;6.0;True;False;False;False;False;False;15.8
162883665;1080;Piso;935439838;Barcelona Capital;Terrassa;Gràcia;1.0;1.0;70.0;;False;False;False;False;True;False;15.428571428571429
162881097;2700;Piso;935432531;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;2.0;180.0;7.0;True;False;False;False;False;False;15.0
162872091;1400;Piso;935439563;Barcelona Capital;Carrer de Sepúlveda;Eixample;2.0;2.0;66.0;4.0;True;False;False;False;False;False;21.21212121212121
162871907;2300;Piso;932755759;Barcelona Capital;C/ Dels Madrazo;Sarrià - Sant Gervasi;4.0;3.0;170.0;3.0;True;False;False;False;False;False;13.529411764705882
162871050;2300;Piso;932829126;Barcelona Capital;Gran Via Corts Catalanes;Eixample;2.0;1.0;70.0;2.0;False;False;False;True;False;False;32.857142857142854
162861965;2550;Piso;932755759;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;2.0;104.0;2.0;True;False;False;False;False;False;24.51923076923077
162790503;1800;Piso;935431675;Barcelona Capital;Carrer Bisbe Sivilla;Sarrià - Sant Gervasi;3.0;2.0;137.0;2.0;True;False;False;False;False;False;13.138686131386862
162853461;1700;Piso;935439838;Barcelona Capital;Parallel;Sants - Montjuïc;4.0;2.0;113.0;;True;False;False;False;False;True;15.044247787610619
162849480;2100;Piso;932755759;Barcelona Capital;Passatge de Mas de Roda;Sant Martí;2.0;2.0;140.0;;False;False;False;True;False;False;15.0
162843961;890;Piso;935433775;Barcelona Capital;Numancia;Sants - Montjuïc;3.0;1.0;70.0;1.0;True;False;False;False;False;False;12.714285714285714
161476461;1250;Piso;932938436;Barcelona Capital;;Ciutat Vella;1.0;1.0;40.0;;False;True;False;True;False;False;31.25
162833184;930;Piso;935439838;Barcelona Capital;Junta de Comerç;Ciutat Vella;1.0;1.0;65.0;;False;False;False;False;False;True;14.307692307692308
162821063;1600;Piso;932827054;Barcelona Capital;Argenteria;Ciutat Vella;3.0;1.0;65.0;1.0;True;False;False;False;False;False;24.615384615384617
162820289;1450;Piso;935439838;Barcelona Capital;Junta de Comerç;Ciutat Vella;3.0;1.0;67.0;;False;True;False;True;False;False;21.64179104477612
162818246;13500;Casa o chalet;931333847;Barcelona Capital;;Sarrià - Sant Gervasi;5.0;6.0;413.0;;False;True;False;False;False;False;32.68765133171913
162816337;874;Piso;935437257;Barcelona Capital;;Ciutat Vella;2.0;1.0;56.0;2.0;False;False;False;False;False;False;15.607142857142858
162813997;1200;Ático;932829126;Barcelona Capital;;Les Corts;1.0;1.0;45.0;7.0;True;False;False;False;False;False;26.666666666666668
162805794;1550;Piso;931337036;Barcelona Capital;Carrer de la Lluna;Ciutat Vella;2.0;1.0;45.0;1.0;False;False;False;True;False;False;34.44444444444444
162805747;1400;Piso;931337036;Barcelona Capital;Carrer de Sepúlveda;Eixample;1.0;1.0;53.0;5.0;False;True;False;False;False;False;26.41509433962264
162803776;3600;Piso;932755759;Barcelona Capital;Avinguda Diagonal;Les Corts;4.0;3.0;149.0;9.0;True;False;False;False;False;False;24.161073825503355
162799776;900;Piso;931342506;Barcelona Capital;Torrent de L'olla;Gràcia;3.0;1.0;77.0;3.0;True;False;False;False;False;False;11.688311688311689
162729140;6000;Casa o chalet;932829126;Barcelona Capital;;Les Corts;5.0;4.0;300.0;;False;True;False;True;False;False;20.0
162719278;760;Loft;Unknown;Barcelona Capital;;Eixample;1.0;1.0;40.0;1.0;True;False;False;False;False;False;19.0
162786427;1150;Piso;935439838;Barcelona Capital;Berlin;Les Corts;4.0;2.0;87.0;;True;False;False;True;False;False;13.218390804597702
162721509;6700;Piso;932829126;Barcelona Capital;;Sarrià - Sant Gervasi;5.0;4.0;334.0;5.0;True;False;False;False;False;False;20.059880239520957
162538427;925;Piso;935439838;Barcelona Capital;Alpens;Sants - Montjuïc;3.0;2.0;74.0;;False;True;False;True;False;False;12.5
162537602;2200;Piso;932827054;Barcelona Capital;Rocafort;Eixample;3.0;2.0;104.0;;True;False;False;False;False;True;21.153846153846153
162533676;6500;Piso;932755759;Barcelona Capital;;Eixample;4.0;4.0;295.0;5.0;True;False;False;False;False;False;22.033898305084747
162624505;248000;Piso;931335749;Barcelona Capital;;Ciutat Vella;3.0;1.0;86.0;;False;False;False;False;True;False;2883.720930232558
162525676;1950;Piso;935432531;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;2.0;86.0;;True;False;False;True;False;False;22.674418604651162
162769666;1180;Piso;935439838;Barcelona Capital;Junta de Comerç;Ciutat Vella;2.0;1.0;65.0;;False;False;False;False;True;False;18.153846153846153
161839828;3000;Apartamento;932931237;Barcelona Capital;Plaza Antonio Lopez;Ciutat Vella;1.0;1.0;60.0;;False;False;False;True;False;False;50.0
161736426;646;Piso;931342506;Barcelona Capital;;Ciutat Vella;1.0;1.0;58.0;5.0;False;False;False;False;False;False;11.137931034482758
162603938;3000;Piso;932829126;Barcelona Capital;Avenida Jv Foix;Les Corts;4.0;2.0;182.0;1.0;True;False;False;False;False;False;16.483516483516482
160942706;3275;Apartamento;932931237;Barcelona Capital;Carrer D'en Gignàs;Ciutat Vella;1.0;2.0;120.0;;False;False;False;True;False;False;27.291666666666668
162756468;2500;Piso;932829126;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;2.0;98.0;7.0;True;False;False;False;False;False;25.510204081632654
162756433;2300;Piso;932829126;Barcelona Capital;;Sarrià - Sant Gervasi;2.0;2.0;90.0;;True;False;False;False;False;False;25.555555555555557
162756381;2400;Piso;932829126;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;2.0;91.0;3.0;True;False;False;False;False;False;26.373626373626372
162755989;2300;Piso;932829126;Barcelona Capital;Tuset;Sarrià - Sant Gervasi;3.0;2.0;91.0;;True;False;False;False;False;False;25.274725274725274
162755871;2200;Piso;932829126;Barcelona Capital;;Sarrià - Sant Gervasi;2.0;2.0;90.0;;True;False;False;False;False;False;24.444444444444443
162273067;3583;Apartamento;932931237;Barcelona Capital;Passeig del Taulat;Sant Martí;2.0;2.0;75.0;;False;False;False;True;False;False;47.77333333333333
158111904;6276;Apartamento;932931237;Barcelona Capital;Carrer de Prats de Molló;Sarrià - Sant Gervasi;3.0;1.0;80.0;;False;False;False;True;False;False;78.45
162508241;793;Piso;931342506;Barcelona Capital;Muntaner;Eixample;2.0;1.0;50.0;6.0;True;False;False;False;False;False;15.86
162745362;3300;Piso;932755759;Barcelona Capital;Carrer de Ganduxer;Sarrià - Sant Gervasi;4.0;3.0;159.0;1.0;True;False;False;False;False;False;20.754716981132077
162213011;3266;Apartamento;932931237;Barcelona Capital;Ronda de Sant Pere;Eixample;1.0;1.0;65.0;;False;False;False;True;False;False;50.246153846153845
162732326;3300;Piso;931348451;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;4.0;250.0;3.0;True;False;False;False;False;False;13.2
162732242;18000;Casa o chalet;931348451;Barcelona Capital;;Les Corts;6.0;5.0;700.0;;False;True;False;False;False;False;25.714285714285715
157444722;2000;Apartamento;932931237;Barcelona Capital;Carrer de Torres I Amat;Ciutat Vella;1.0;1.0;35.0;;False;False;False;True;False;False;57.142857142857146
